State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Uttar Pradesh,Farukhabad,Farukhabad,Lemon,Lemon,FAQ,25/07/2025,4675.0,5205.0,4430.0
Uttar Pradesh,Farukhabad,Farukhabad,Maize,Hybrid,FAQ,25/07/2025,1921.0,2140.0,1966.0
Uttar Pradesh,Farukhabad,Farukhabad,Mousambi(Sweet Lime),Mousambi,Medium,25/07/2025,2999.0,3217.0,3040.0
Uttar Pradesh,Farukhabad,Farukhabad,Pomegranate,Pomogranate,Medium,25/07/2025,5869.0,6999.0,6899.0
Uttar Pradesh,Farukhabad,Farukhabad,Rice,III,FAQ,25/07/2025,2721.0,2894.0,3079.0
Uttar Pradesh,Farukhabad,Farukhabad,Tomato,Hybrid,FAQ,25/07/2025,2738.0,2643.0,2963.0
Uttar Pradesh,Farukhabad,Kayamganj,Bhindi(Ladies Finger),Bhindi,FAQ,25/07/2025,1843.0,2183.0,1875.0
Uttar Pradesh,Farukhabad,Kayamganj,Mango,Dusheri,Medium,25/07/2025,4162.0,3613.0,3637.0
Uttar Pradesh,Farukhabad,Mohamadabad,Bhindi(Ladies Finger),Bhindi,FAQ,25/07/2025,1547.0,1559.0,1500.0
Uttar Pradesh,Farukhabad,Mohamadabad,Bottle gourd,Bottle Gourd,FAQ,25/07/2025,991.0,1230.0,1133.0
Uttar Pradesh,Farukhabad,Mohamadabad,Brinjal,Round/Long,FAQ,25/07/2025,1540.0,1716.0,1623.0
Uttar Pradesh,Farukhabad,Mohamadabad,Mustard Oil,Mustard Oil,FAQ,25/07/2025,13720.0,14291.0,14940.0
Uttar Pradesh,Farukhabad,Mohamadabad,Sponge gourd,Sponge gourd,FAQ,25/07/2025,1500.0,1714.0,1534.0
Uttar Pradesh,Farukhabad,Mohamadabad,Tomato,Tomato,FAQ,25/07/2025,2967.0,2915.0,2853.0
Uttar Pradesh,Fatehpur,Fatehpur,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,25/07/2025,6703.0,6641.0,6900.0
Uttar Pradesh,Fatehpur,Fatehpur,Pumpkin,Pumpkin,FAQ,25/07/2025,1254.0,1448.0,1372.0
Uttar Pradesh,Fatehpur,Fatehpur,Rice,III,FAQ,25/07/2025,2876.0,3097.0,3115.0
Uttar Pradesh,Fatehpur,Khaga,Mango,Fazli,Medium,25/07/2025,3253.0,3341.0,3367.0
Uttar Pradesh,Fatehpur,Khaga,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,25/07/2025,2714.0,3053.0,3075.0
Uttar Pradesh,Fatehpur,Khaga,Sponge gourd,Sponge gourd,FAQ,25/07/2025,1748.0,1840.0,1741.0
Uttar Pradesh,Firozabad,Tundla,Lemon,Lemon,FAQ,25/07/2025,3592.0,3613.0,3562.0
Uttar Pradesh,Firozabad,Tundla,Potato,Local,FAQ,25/07/2025,915.0,1090.0,1185.0
Uttar Pradesh,Gautam Budh Nagar,Dadri,Bhindi(Ladies Finger),Bhindi,FAQ,25/07/2025,1794.0,1884.0,1698.0
Uttar Pradesh,Gautam Budh Nagar,Dadri,Cabbage,Cabbage,FAQ,25/07/2025,1407.0,1549.0,1509.0
Uttar Pradesh,Gautam Budh Nagar,Dadri,Green Chilli,Green Chilly,FAQ,25/07/2025,4218.0,4350.0,3954.0
Uttar Pradesh,Gautam Budh Nagar,Dadri,Mango,Chausa,Medium,25/07/2025,2753.0,3289.0,3156.0
Uttar Pradesh,Gautam Budh Nagar,Dadri,Mousambi(Sweet Lime),Mousambi,Medium,25/07/2025,3484.0,3805.0,3733.0
Uttar Pradesh,Gautam Budh Nagar,Dadri,Onion,Red,Non-FAQ,25/07/2025,1118.0,1329.0,1271.0
Uttar Pradesh,Gautam Budh Nagar,Dadri,Papaya,Papaya,Medium,25/07/2025,2667.0,3049.0,2956.0
Uttar Pradesh,Gautam Budh Nagar,Dadri,Tomato,Deshi,FAQ,25/07/2025,2749.0,2774.0,2834.0
Uttar Pradesh,Ghaziabad,Noida,Bitter gourd,Bitter Gourd,FAQ,25/07/2025,2243.0,2431.0,2416.0
Uttar Pradesh,Ghaziabad,Noida,Potato,Desi,FAQ,25/07/2025,1033.0,1273.0,1260.0
Uttar Pradesh,Ghazipur,Gazipur,Barley (Jau),Dara,FAQ,25/07/2025,2340.0,2251.0,2532.0
Uttar Pradesh,Ghazipur,Gazipur,Lentil (Masur)(Whole),Kala Masoor New,FAQ,25/07/2025,6776.0,7211.0,7471.0
Uttar Pradesh,Ghazipur,Gazipur,Mustard,Sarson(Black),FAQ,25/07/2025,6982.0,6581.0,6622.0
Uttar Pradesh,Ghazipur,Gazipur,Pumpkin,Other,FAQ,25/07/2025,1493.0,1417.0,1317.0
Uttar Pradesh,Ghazipur,Gazipur,Raddish,Raddish,FAQ,25/07/2025,2086.0,2408.0,2411.0
Uttar Pradesh,Ghazipur,Gazipur,Tomato,Hybrid,FAQ,25/07/2025,3096.0,2812.0,3269.0
Uttar Pradesh,Ghazipur,Yusufpur,Rice,III,FAQ,25/07/2025,2838.0,3212.0,3084.0
Uttar Pradesh,Gonda,Gonda,Apple,Delicious,Medium,25/07/2025,11518.0,12252.0,11266.0
Uttar Pradesh,Gonda,Gonda,Bhindi(Ladies Finger),Bhindi,FAQ,25/07/2025,1997.0,1969.0,1945.0
Uttar Pradesh,Gonda,Gonda,Bottle gourd,Bottle Gourd,FAQ,25/07/2025,1646.0,1603.0,1578.0
Uttar Pradesh,Gonda,Gonda,Cowpea(Veg),Cowpea (Veg),FAQ,25/07/2025,3624.0,3575.0,3456.0
Uttar Pradesh,Gonda,Gonda,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,25/07/2025,9802.0,9268.0,10694.0
Uttar Pradesh,Gonda,Gonda,Little gourd (Kundru),Little gourd (Kundru),FAQ,25/07/2025,1177.0,1327.0,1309.0
Uttar Pradesh,Gonda,Gonda,Mustard Oil,Mustard Oil,FAQ,25/07/2025,15915.0,15670.0,16093.0
Uttar Pradesh,Gonda,Gonda,Onion,Red,FAQ,25/07/2025,1314.0,1517.0,1355.0
Uttar Pradesh,Gonda,Gonda,Pumpkin,Pumpkin,FAQ,25/07/2025,1728.0,1727.0,1771.0
Uttar Pradesh,Gonda,Gonda,Rice,III,FAQ,25/07/2025,3106.0,2761.0,2940.0
Uttar Pradesh,Gonda,Gonda,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,25/07/2025,3591.0,3467.0,3552.0
Uttar Pradesh,Gonda,Gonda,Wheat,Dara,FAQ,25/07/2025,2693.0,2399.0,2549.0
Uttar Pradesh,Gonda,Karnailganj,Potato,Potato,FAQ,25/07/2025,1065.0,1067.0,971.0
Uttar Pradesh,Gonda,Karnailganj,Wheat,Dara,FAQ,25/07/2025,2201.0,2458.0,2351.0
Uttar Pradesh,Gonda,Nawabganj,Banana,Banana - Ripe,Medium,25/07/2025,2761.0,3074.0,3132.0
Uttar Pradesh,Gonda,Nawabganj,Brinjal,Round/Long,FAQ,25/07/2025,1915.0,2057.0,2001.0
Uttar Pradesh,Gonda,Nawabganj,Ginger(Green),Green Ginger,FAQ,25/07/2025,3337.0,3616.0,3839.0
Uttar Pradesh,Gonda,Nawabganj,Lentil (Masur)(Whole),Kala Masoor New,FAQ,25/07/2025,6550.0,7666.0,6768.0
Uttar Pradesh,Gonda,Nawabganj,Paddy(Dhan)(Common),Common,FAQ,25/07/2025,2326.0,2231.0,2174.0
Uttar Pradesh,Gonda,Nawabganj,Potato,Desi,FAQ,25/07/2025,1096.0,1174.0,1124.0
Uttar Pradesh,Gonda,Nawabganj,Sponge gourd,Sponge gourd,FAQ,25/07/2025,2068.0,2215.0,2245.0
Uttar Pradesh,Gorakhpur,Gorakhpur,Apple,Delicious,Medium,25/07/2025,13024.0,12755.0,12880.0
Uttar Pradesh,Gorakhpur,Gorakhpur,Bhindi(Ladies Finger),Bhindi,FAQ,25/07/2025,1686.0,2016.0,2099.0
Uttar Pradesh,Gorakhpur,Gorakhpur,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,25/07/2025,8512.0,8680.0,8681.0
Uttar Pradesh,Gorakhpur,Gorakhpur,Lemon,Lemon,FAQ,25/07/2025,4980.0,4971.0,4878.0
Uttar Pradesh,Gorakhpur,Gorakhpur,Paddy(Dhan)(Common),Common,FAQ,25/07/2025,2049.0,2384.0,1949.0
Uttar Pradesh,Gorakhpur,Gorakhpur,Pomegranate,Pomogranate,Medium,25/07/2025,6804.0,7929.0,7685.0
Uttar Pradesh,Gorakhpur,Gorakhpur,Rice,Common,FAQ,25/07/2025,3315.0,3296.0,3183.0
Uttar Pradesh,Gorakhpur,Gorakhpur,Wheat,Dara,FAQ,25/07/2025,2529.0,2329.0,2456.0
Uttar Pradesh,Hardoi,Hardoi,Apple,Kasmir/Shimla - II,Medium,25/07/2025,12148.0,13213.0,12420.0
Uttar Pradesh,Hardoi,Hardoi,Gur(Jaggery),Yellow,FAQ,25/07/2025,4278.0,4013.0,3629.0
Uttar Pradesh,Hardoi,Hardoi,Ridgeguard(Tori),Other,FAQ,25/07/2025,1437.0,1478.0,1668.0
Uttar Pradesh,Hardoi,Hardoi,Tomato,Hybrid,FAQ,25/07/2025,2865.0,3007.0,2856.0
Uttar Pradesh,Hardoi,Sandi,Brinjal,Brinjal,FAQ,25/07/2025,1537.0,1747.0,1726.0
Uttar Pradesh,Hardoi,Sandi,Onion,Onion,FAQ,25/07/2025,1277.0,1449.0,1447.0
Uttar Pradesh,Hardoi,Sandi,Pomegranate,Pomogranate,Medium,25/07/2025,8092.0,8033.0,6819.0
Uttar Pradesh,Hardoi,Sandi,Tomato,Hybrid,FAQ,25/07/2025,2592.0,3134.0,3064.0
Uttar Pradesh,Hardoi,Sandila,Garlic,Garlic,FAQ,25/07/2025,6412.0,6412.0,6253.0
Uttar Pradesh,Hardoi,Sandila,Green Chilli,Green Chilly,FAQ,25/07/2025,4229.0,4603.0,3861.0
Uttar Pradesh,Hathras,Haathras,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,25/07/2025,8873.0,9082.0,8926.0
Uttar Pradesh,Hathras,Haathras,Cauliflower,Cauliflower,FAQ,25/07/2025,3254.0,3810.0,3582.0
Uttar Pradesh,Hathras,Haathras,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,25/07/2025,9641.0,9524.0,9795.0
Uttar Pradesh,Hathras,Haathras,Maize,Yellow,FAQ,25/07/2025,1892.0,1996.0,2251.0
Uttar Pradesh,Hathras,Haathras,Mango,Chausa,Medium,25/07/2025,2785.0,2714.0,2876.0
Uttar Pradesh,Hathras,Haathras,Mustard,Sarson(Black),FAQ,25/07/2025,6305.0,7511.0,6488.0
Uttar Pradesh,Hathras,Haathras,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,25/07/2025,1547.0,1696.0,1592.0
Uttar Pradesh,Jalaun (Orai),Jalaun,Banana,Banana - Ripe,Medium,25/07/2025,2238.0,2316.0,2480.0
Uttar Pradesh,Jalaun (Orai),Jalaun,Cauliflower,Cauliflower,FAQ,25/07/2025,3906.0,3787.0,4184.0
Uttar Pradesh,Jalaun (Orai),Jalaun,Colacasia,Arabi,FAQ,25/07/2025,851.0,1115.0,951.0
Uttar Pradesh,Jalaun (Orai),Jalaun,Mustard,Yellow (Black),FAQ,25/07/2025,8317.0,7769.0,8239.0
Uttar Pradesh,Jalaun (Orai),Orai,Banana,Banana - Ripe,Medium,25/07/2025,2129.0,2902.0,2393.0
Uttar Pradesh,Jalaun (Orai),Orai,Wheat,Dara,FAQ,25/07/2025,2589.0,2339.0,2547.0
Uttar Pradesh,Jaunpur,Jaunpur,Bhindi(Ladies Finger),Bhindi,FAQ,25/07/2025,1863.0,1901.0,1941.0
Uttar Pradesh,Jaunpur,Jaunpur,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,25/07/2025,9036.0,8869.0,8828.0
Uttar Pradesh,Jaunpur,Jaunpur,Lemon,Lemon,FAQ,25/07/2025,5470.0,5477.0,5542.0
Uttar Pradesh,Jaunpur,Jaunpur,Sponge gourd,Sponge gourd,FAQ,25/07/2025,1882.0,1943.0,2091.0
Uttar Pradesh,Jaunpur,Jaunpur,Tomato,Hybrid,FAQ,25/07/2025,2911.0,2997.0,2987.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Apple,Delicious,Medium,25/07/2025,14028.0,13078.0,14059.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Bitter gourd,Bitter Gourd,FAQ,25/07/2025,2238.0,2621.0,2811.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Cucumbar(Kheera),Cucumbar,FAQ,25/07/2025,1982.0,2235.0,2088.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Gur(Jaggery),Red,FAQ,25/07/2025,5019.0,5072.0,4314.0
Uttar Pradesh,Jhansi,Jhansi,Apple,Delicious,Medium,25/07/2025,12198.0,12323.0,12262.0
Uttar Pradesh,Jhansi,Jhansi,Brinjal,Round/Long,FAQ,25/07/2025,2387.0,2402.0,2456.0
Uttar Pradesh,Jhansi,Jhansi,Tomato,Hybrid,FAQ,25/07/2025,2738.0,2883.0,3026.0
Uttar Pradesh,Jhansi,Jhansi (Grain),Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,25/07/2025,5682.0,5832.0,6165.0
Uttar Pradesh,Jhansi,Moth,Tomato,Hybrid,FAQ,25/07/2025,2757.0,3349.0,3122.0
Uttar Pradesh,Kannuj,Chhibramau,Bottle gourd,Bottle Gourd,FAQ,25/07/2025,1281.0,1357.0,1257.0
Uttar Pradesh,Kannuj,Chhibramau,Groundnut,Hybrid,FAQ,25/07/2025,4818.0,5508.0,4888.0
Uttar Pradesh,Kannuj,Chhibramau,Lime,Lime,Medium,25/07/2025,4954.0,4955.0,5201.0
Uttar Pradesh,Kannuj,Chhibramau,Tomato,Hybrid,FAQ,25/07/2025,2977.0,2937.0,2989.0
Uttar Pradesh,Kannuj,Kannauj,Cucumbar(Kheera),Cucumbar,FAQ,25/07/2025,1920.0,1999.0,1943.0
Uttar Pradesh,Kannuj,Kannauj,Potato,Local,FAQ,25/07/2025,862.0,1031.0,895.0
Uttar Pradesh,Kanpur,Choubepur,Apple,Apple,Medium,25/07/2025,12029.0,13399.0,13361.0
Uttar Pradesh,Kanpur,Choubepur,Barley (Jau),Dara,FAQ,25/07/2025,2381.0,2351.0,2436.0
Uttar Pradesh,Kanpur,Choubepur,Brinjal,Brinjal,FAQ,25/07/2025,1565.0,1841.0,1514.0
Uttar Pradesh,Kanpur,Choubepur,Green Gram (Moong)(Whole),Green (Whole),FAQ,25/07/2025,8743.0,8680.0,8865.0
Uttar Pradesh,Kanpur,Choubepur,Lemon,Lemon,FAQ,25/07/2025,4024.0,3974.0,4286.0
Uttar Pradesh,Kanpur,Choubepur,Rice,III,FAQ,25/07/2025,2797.0,3220.0,3391.0
Uttar Pradesh,Kanpur,Kanpur(Grain),Black Gram (Urd Beans)(Whole),Desi,FAQ,25/07/2025,8104.0,8315.0,8334.0
Uttar Pradesh,Kanpur,Kanpur(Grain),Bottle gourd,Bottle Gourd,FAQ,25/07/2025,1191.0,1441.0,1292.0
Uttar Pradesh,Kanpur,Kanpur(Grain),Lentil (Masur)(Whole),Kala Masoor New,FAQ,25/07/2025,7237.0,6707.0,7078.0
Uttar Pradesh,Kanpur,Kanpur(Grain),Rice,III,FAQ,25/07/2025,3101.0,2826.0,3137.0
Uttar Pradesh,Kanpur,Uttaripura,Brinjal,Arkasheela Mattigulla,FAQ,25/07/2025,1408.0,1825.0,1704.0
Uttar Pradesh,Kanpur,Uttaripura,Lemon,Lemon,FAQ,25/07/2025,4337.0,4767.0,4328.0
Uttar Pradesh,Kanpur,Uttaripura,Mustard,Mustard,FAQ,25/07/2025,7259.0,6863.0,7303.0
Uttar Pradesh,Kanpur,Uttaripura,Raddish,Raddish,FAQ,25/07/2025,2091.0,2482.0,2139.0
Uttar Pradesh,Kanpur,Uttaripura,Rice,III,FAQ,25/07/2025,3001.0,3369.0,3000.0
Uttar Pradesh,Kanpur,Uttaripura,Ridgeguard(Tori),Other,FAQ,25/07/2025,1534.0,1924.0,1686.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,25/07/2025,9977.0,11197.0,11854.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Banana,Banana - Ripe,Medium,25/07/2025,2953.0,2974.0,2636.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,25/07/2025,6905.0,8387.0,7356.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,25/07/2025,6602.0,5835.0,6736.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Potato,Desi,Non-FAQ,25/07/2025,1156.0,1266.0,1272.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Wheat,Dara,FAQ,25/07/2025,2614.0,2472.0,2654.0
Uttar Pradesh,Kanpur Dehat,Rura,Potato,Desi,Non-FAQ,25/07/2025,817.0,888.0,828.0
Uttar Pradesh,Kasganj,Kasganj,Apple,Kasmir/Shimla - II,Medium,25/07/2025,11457.0,13638.0,13771.0
Uttar Pradesh,Kasganj,Kasganj,Barley (Jau),Dara,FAQ,25/07/2025,2338.0,2208.0,2194.0
Uttar Pradesh,Kasganj,Kasganj,Lemon,Lemon,FAQ,25/07/2025,4228.0,4768.0,4056.0
Uttar Pradesh,Kasganj,Kasganj,Mousambi(Sweet Lime),Mousambi,Large,25/07/2025,3493.0,3843.0,3523.0
Uttar Pradesh,Kaushambi,Bharwari,Potato,Desi,FAQ,25/07/2025,746.0,1045.0,824.0
Uttar Pradesh,Kaushambi,Manjhanpur,Apple,Golden,Medium,25/07/2025,13269.0,12773.0,12789.0
Uttar Pradesh,Kaushambi,Manjhanpur,Ginger(Green),Green Ginger,FAQ,25/07/2025,3532.0,4220.0,3917.0
Uttar Pradesh,Kaushambi,Manjhanpur,Onion,Red,FAQ,25/07/2025,1173.0,1416.0,1350.0
Uttar Pradesh,Kaushambi,Manjhanpur,Potato,Desi,FAQ,25/07/2025,1103.0,1198.0,1129.0
Uttar Pradesh,Kaushambi,Manjhanpur,Pumpkin,Pumpkin,FAQ,25/07/2025,1186.0,1313.0,1230.0
Uttar Pradesh,Kaushambi,Manjhanpur,Sponge gourd,Sponge gourd,FAQ,25/07/2025,1648.0,1746.0,1726.0
Uttar Pradesh,Kaushambi,Manjhanpur,Tomato,Deshi,FAQ,25/07/2025,2937.0,2992.0,2738.0
Uttar Pradesh,Kaushambi,Manjhanpur,Wheat,Dara,FAQ,25/07/2025,2653.0,2503.0,2721.0
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Bhindi(Ladies Finger),Other,FAQ,25/07/2025,2286.0,2058.0,2034.0
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Brinjal,Other,FAQ,25/07/2025,1852.0,1772.0,1628.0
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Onion,Red,FAQ,25/07/2025,2535.0,2362.0,2305.0
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Potato,Desi,Non-FAQ,25/07/2025,1501.0,1771.0,1803.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Apple,Delicious,Medium,25/07/2025,12300.0,11500.0,11312.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Banana,Amruthapani,Medium,25/07/2025,2526.0,2825.0,2503.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Mustard Oil,Mustard Oil,FAQ,25/07/2025,15034.0,14749.0,15740.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Tomato,Local,FAQ,25/07/2025,2921.0,2687.0,2995.0
Uttar Pradesh,Kushinagar,Tamkuhi road,Pomegranate,Pomogranate,Medium,25/07/2025,8547.0,7843.0,7812.0
Uttar Pradesh,Kushinagar,Tamkuhi road,Rice,III,FAQ,25/07/2025,3059.0,3045.0,2639.0
Uttar Pradesh,Lakhimpur,Golagokarnath,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,25/07/2025,5950.0,7015.0,6486.0
Uttar Pradesh,Lakhimpur,Golagokarnath,Bottle gourd,Bottle Gourd,FAQ,25/07/2025,1683.0,1912.0,1609.0
Uttar Pradesh,Lakhimpur,Golagokarnath,Garlic,Garlic,FAQ,25/07/2025,6760.0,6808.0,6675.0
Uttar Pradesh,Lakhimpur,Golagokarnath,Maize,Yellow,Non-FAQ,25/07/2025,2035.0,2140.0,1853.0
Uttar Pradesh,Lakhimpur,Golagokarnath,Paddy(Dhan)(Common),Common,Non-FAQ,25/07/2025,1832.0,1815.0,1663.0
Uttar Pradesh,Lakhimpur,Golagokarnath,Rice,Common,FAQ,25/07/2025,3231.0,3400.0,3339.0
Uttar Pradesh,Lakhimpur,Golagokarnath,Wheat,Dara,FAQ,25/07/2025,2213.0,2578.0,2689.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Jack Fruit,Other,Medium,25/07/2025,1492.0,1489.0,1375.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Sugar,Chini,FAQ,25/07/2025,3834.0,4488.0,4122.0
Uttar Pradesh,Lakhimpur,Lakhimpur,Tomato,Deshi,FAQ,25/07/2025,3014.0,2813.0,3125.0
Uttar Pradesh,Lalitpur,Lalitpur,Cucumbar(Kheera),Cucumbar,FAQ,25/07/2025,2131.0,1857.0,2081.0
Uttar Pradesh,Lucknow,Lucknow,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,25/07/2025,6958.0,6571.0,6710.0
Uttar Pradesh,Lucknow,Lucknow,Bottle gourd,Bottle Gourd,FAQ,25/07/2025,1489.0,1599.0,1561.0
Uttar Pradesh,Lucknow,Lucknow,Cucumbar(Kheera),Cucumbar,FAQ,25/07/2025,2152.0,2061.0,2251.0
Uttar Pradesh,Lucknow,Lucknow,Lemon,Lemon,FAQ,25/07/2025,4419.0,5401.0,4626.0
Uttar Pradesh,Lucknow,Lucknow,Mango,Dusheri,Medium,25/07/2025,2329.0,2237.0,2121.0
Uttar Pradesh,Lucknow,Lucknow,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,25/07/2025,3310.0,3411.0,3626.0
Uttar Pradesh,Lucknow,Lucknow,Pomegranate,Pomogranate,Medium,25/07/2025,6604.0,7657.0,7775.0
Uttar Pradesh,Lucknow,Lucknow,Rice,Common,FAQ,25/07/2025,3626.0,3704.0,3662.0
Uttar Pradesh,Lucknow,Lucknow,Sponge gourd,Sponge gourd,FAQ,25/07/2025,1583.0,1692.0,1616.0
Uttar Pradesh,Maharajganj,Anandnagar,Apple,Delicious,Medium,25/07/2025,7921.0,7720.0,7612.0
Uttar Pradesh,Maharajganj,Anandnagar,Banana - Green,Banana - Green,FAQ,25/07/2025,1454.0,1908.0,1820.0
Uttar Pradesh,Maharajganj,Anandnagar,Onion,Red,FAQ,25/07/2025,1153.0,1525.0,1426.0
Uttar Pradesh,Maharajganj,Anandnagar,Papaya,Papaya,Medium,25/07/2025,1835.0,2351.0,2021.0
Uttar Pradesh,Maharajganj,Anandnagar,Potato,Red,FAQ,25/07/2025,1640.0,1974.0,1949.0
Uttar Pradesh,Maharajganj,Gadaura,Bitter gourd,Bitter Gourd,FAQ,25/07/2025,1113.0,1307.0,1367.0
Uttar Pradesh,Maharajganj,Nautnava,Brinjal,Round/Long,FAQ,25/07/2025,1295.0,1649.0,1560.0
Uttar Pradesh,Maharajganj,Nautnava,Ginger(Green),Green Ginger,FAQ,25/07/2025,2202.0,2329.0,2180.0
Uttar Pradesh,Maharajganj,Nautnava,Green Chilli,Green Chilly,FAQ,25/07/2025,1479.0,1814.0,1699.0
Uttar Pradesh,Maharajganj,Nautnava,Potato,Desi,FAQ,25/07/2025,767.0,928.0,923.0
Uttar Pradesh,Mahoba,Mahoba,Banana,Banana - Ripe,Medium,25/07/2025,2603.0,2748.0,2391.0
Uttar Pradesh,Mahoba,Mahoba,Bottle gourd,Bottle Gourd,FAQ,25/07/2025,1604.0,1701.0,1659.0
Uttar Pradesh,Mahoba,Mahoba,Mustard Oil,Mustard Oil,FAQ,25/07/2025,1440.0,1328.0,1377.0
Uttar Pradesh,Mahoba,Mahoba,Potato,Desi,FAQ,25/07/2025,1074.0,1321.0,1221.0
Uttar Pradesh,Mahoba,Mahoba,Rice,Common,FAQ,25/07/2025,3021.0,3261.0,3162.0
Uttar Pradesh,Mainpuri,Bewar,Groundnut,Local,FAQ,25/07/2025,3784.0,4756.0,4943.0
Uttar Pradesh,Mainpuri,Bewar,Wheat,Dara,FAQ,25/07/2025,2286.0,2651.0,2370.0
Uttar Pradesh,Mainpuri,Ghiraur,Onion,Red,FAQ,25/07/2025,1400.0,1388.0,1361.0
Uttar Pradesh,Mainpuri,Ghiraur,Potato,Local,FAQ,25/07/2025,986.0,1186.0,995.0
Uttar Pradesh,Mainpuri,Ghiraur,Tomato,Hybrid,FAQ,25/07/2025,2999.0,3307.0,2710.0
Uttar Pradesh,Mainpuri,Mainpuri,Arhar (Tur/Red Gram)(Whole),Arhar Dal(Tur),FAQ,25/07/2025,6976.0,8240.0,7809.0
Uttar Pradesh,Mainpuri,Mainpuri,Bottle gourd,Bottle Gourd,FAQ,25/07/2025,953.0,1177.0,1185.0
Uttar Pradesh,Mainpuri,Mainpuri,Colacasia,Colacasia,FAQ,25/07/2025,1876.0,1957.0,1994.0
Uttar Pradesh,Mainpuri,Mainpuri,Garlic,Garlic,FAQ,25/07/2025,5912.0,6413.0,5875.0
Uttar Pradesh,Mainpuri,Mainpuri,Gur(Jaggery),Red,FAQ,25/07/2025,4688.0,4444.0,4106.0
Uttar Pradesh,Mainpuri,Mainpuri,Tomato,Deshi,FAQ,25/07/2025,2943.0,2873.0,2909.0
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Onion,Red,FAQ,25/07/2025,1930.0,2084.0,2154.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Banana,Medium,Medium,25/07/2025,1063.0,1231.0,1079.0
Uttar Pradesh,Meerut,Meerut,Onion,Red,FAQ,25/07/2025,1209.0,1635.0,1528.0
Uttar Pradesh,Meerut,Meerut,Peas(Dry),Peas(Dry),FAQ,25/07/2025,4621.0,4185.0,4358.0
Uttar Pradesh,Meerut,Sardhana,Banana - Green,Banana - Green,FAQ,25/07/2025,1177.0,1199.0,1068.0
Uttar Pradesh,Meerut,Sardhana,Onion,Red,FAQ,25/07/2025,1372.0,1691.0,1503.0
Uttar Pradesh,Meerut,Sardhana,Onion,Red,Non-FAQ,25/07/2025,1514.0,1715.0,1434.0
Uttar Pradesh,Mirzapur,Ahirora,Bhindi(Ladies Finger),Bhindi,FAQ,25/07/2025,908.0,1518.0,1431.0
Uttar Pradesh,Mirzapur,Ahirora,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,25/07/2025,3878.0,4148.0,4173.0
Uttar Pradesh,Mirzapur,Mirzapur,Brinjal,Round/Long,FAQ,25/07/2025,1685.0,1618.0,1732.0
Uttar Pradesh,Mirzapur,Mirzapur,Jack Fruit,Jack Fruit,Medium,25/07/2025,1515.0,1810.0,1544.0
Uttar Pradesh,Mirzapur,Mirzapur,Lemon,Lemon,FAQ,25/07/2025,4724.0,4619.0,4795.0
Uttar Pradesh,Mirzapur,Mirzapur,Tomato,Hybrid,FAQ,25/07/2025,3198.0,3122.0,3200.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Bhindi(Ladies Finger),Bhindi,FAQ,25/07/2025,1897.0,1934.0,1812.0
